"Date","Time","Text","Retweets","Replies","Potential Impressions","Link"
"2013 Sep 28 12:00:00 AM","8:55 AM","Watch ABC 7âs Emmy Award-winning show, the Ã BEAT featuring local Latino leaders, today at 6:30 pm. #hispanicheritagemonth","0","1","6,003","http://twitter.com/ToniPreckwinkle/status/383983326295781376"
"2013 Sep 28 12:00:00 AM","11:30 AM","County Sustainability Officer talks trash (garbage!) tomorrow on the Mike Nowak show. FM92.5, 92.7, 99.9, AM820, or http://www.mikenowak.net","0","0","6,004","http://twitter.com/ToniPreckwinkle/status/384022367145824256"
"2013 Sep 29 12:00:00 AM","7:31 AM","County Sustainability Officer talks trash (garbage!) in 30 min. on the Mike Nowak show. FM92.5, 92.7, 99.9, AM820, or http://www.mikenowak.net","1","0","6,407","http://twitter.com/ToniPreckwinkle/status/384324438927630336"
"2013 Sep 30 12:00:00 AM","8:23 AM","RT @STONECHGO Congrats #ParkForest on IL American Planning Association's Sustainability Plan of the Year Award http://goo.gl/253OyV","2","0","6,050","http://twitter.com/ToniPreckwinkle/status/384700006365933568"
"2013 Oct 01 12:00:00 AM","7:45 AM","Latino Fashion Week's Chicago tour starts today and goes until Oct. 5th. Attend and celebrate #HispanicHeritageMonth. http://goo.gl/tq5BGm","5","0","8,283","http://twitter.com/ToniPreckwinkle/status/385052956636110848"
"2013 Oct 01 12:00:00 AM","8:49 AM","RT @CookCtyHealth: Join Cook County Health and Hospitals System CEO, Dr. Ram Raju and Anna Davlantes Fox 32 Chicago at 12:00pm on Fox... htâ¦","0","0","6,019","http://twitter.com/ToniPreckwinkle/status/385068929472671744"
"2013 Oct 01 12:00:00 AM","8:51 AM","RT @CookCtyHealth: Dr. Raju Explains How ObamaCare Affects You | Cook County Health and Hospitals System http://t.co/uyI0FCJAyR","0","0","6,019","http://twitter.com/ToniPreckwinkle/status/385069546622566400"
"2013 Oct 01 12:00:00 AM","8:51 AM","RT @CookCtyHealth: Join Cook County Health and Hospitals System CEO, Dr. Ram Raju and Anna Davlantes Fox 32 Chicago at 12:00pm on Fox... htâ¦","0","0","6,019","http://twitter.com/ToniPreckwinkle/status/385069583230439424"
"2013 Oct 01 12:00:00 AM","9:21 AM","RT @CookCtyHealth: Dr. Raju Explains How ObamaCare Affects You | Cook County Health and Hospitals System http://www.cookcountyhhs.org/announcements/core-center/dr-raju-explains-obamacare-affects/#.UkrrAhgA8yA.twitter","0","0","6,019","http://twitter.com/ToniPreckwinkle/status/385076915087753216"
"2013 Oct 01 12:00:00 AM","10:08 AM","RT @sebastianwjames Cook County is on the way to reduce greenhouse gas emissions 80% by 2050. Click http://goo.gl/VwMJbY to read more.","2","1","8,888","http://twitter.com/ToniPreckwinkle/status/385088770284212224"
"2013 Oct 01 12:00:00 AM","12:30 PM","October is #EnergyAwarenessMonth, use the Energy Star Home Advisor (http://t.co/pvMU9rXRcR) for location specific energy saving tips.","2","1","8,033","http://twitter.com/ToniPreckwinkle/status/385124608384696320"
"2013 Oct 02 12:00:00 AM","1:47 PM","Governor Pat Quinn is honoring @CookCtyHealth's director Carmen Velasquez tonight for her service in celebration of #HispanicHeritageMonth.","2","1","6,358","http://twitter.com/ToniPreckwinkle/status/385506238353903616"
"2013 Oct 03 12:00:00 AM","8:40 AM","Congrats on your award from Gov. Pat Quinn last night Carmen Valesquez (on the left, pictured with Doris SalomÃ³n). http://t.co/tG09aeabrk","0","0","6,045","http://twitter.com/ToniPreckwinkle/status/385791487104925696"
"2013 Oct 03 12:00:00 AM","8:41 AM","Congrats on your award from Gov. Pat Quinn last night Carmen Valesquez (on the left, pictured with Doris SalomÃ³n). http://twitter.com/ToniPreckwinkle/status/385791685252247552/photo/1","1","0","6,120","http://twitter.com/ToniPreckwinkle/status/385791685252247552"
"2013 Oct 04 12:00:00 AM","8:02 AM","Cook County Animal&Rabies Control veterinarian Dr. Donna Alexander will be discussing veterinary medicine at the @msichicago today at noon.","1","0","6,588","http://twitter.com/ToniPreckwinkle/status/386144346887581696"
"2013 Oct 04 12:00:00 AM","10:16 AM","RT @cbschicago: Animal shelter that was destroyed is having an adoption-donation event this weekend: http://chicago.cbslocal.com/2013/10/03/destroyed-animal-shelter-will-hold-adoption-donation-event-this-weekend/","2","0","7,742","http://twitter.com/ToniPreckwinkle/status/386177974011043840"
"2013 Oct 04 12:00:00 AM","10:20 AM","RT @cookcountyclerk: Happy birthday to the boss! http://twitter.com/cookcountyclerk/status/386178193310220288/photo/1","1","0","9,938","http://twitter.com/ToniPreckwinkle/status/386179148063846401"
"2013 Oct 04 12:00:00 AM","11:09 AM","RT @evanstonpl: EPL's  2nd Annual Zombie Walk/Marcha de Muertos for gr. 6-12. The scariness begins. October 25  6PM-8PM Main Library http:/â¦","0","0","6,059","http://twitter.com/ToniPreckwinkle/status/386191374833299456"
"2013 Oct 04 12:00:00 AM","12:39 PM","Cook County has been nominated for a Chicago Innovation Award for energy efficiency! More info: http://goo.gl/ChfaaL #EnergyAwarenessMonth","5","0","7,145","http://twitter.com/ToniPreckwinkle/status/386213893573722112"
"2013 Oct 04 12:00:00 AM","1:59 PM","Celebrate #HispanicHeritageMonth and attend one of the #LatinoMusicFestâs many concerts. For the full schedule visit: http://latinomusicfest.org/schedule/","2","0","6,728","http://twitter.com/ToniPreckwinkle/status/386234097708044288"
"2013 Oct 07 12:00:00 AM","1:03 PM","RT @FPDCC: Check out our second annual #photocontest! Vote for your favorite #nature pix on the @FPDCC Facebook page http://ow.ly/poyxF","0","0","6,068","http://twitter.com/ToniPreckwinkle/status/387307189670400000"
"2013 Oct 08 12:00:00 AM","10:11 AM","Proud to announce that the city/county collaboration has identified $70.9 million in savings to date. Click: http://goo.gl/P2Eiw5 for more","0","0","6,071","http://twitter.com/ToniPreckwinkle/status/387626274371297280"
"2013 Oct 08 12:00:00 AM","11:35 AM","Itâs year 2 of the city/county collaboration (http://t.co/L1qqkuPblb) & we have identified more than $37 million in savings this year.","1","0","6,077","http://twitter.com/ToniPreckwinkle/status/387647359238565888"
"2013 Oct 08 12:00:00 AM","12:50 PM","Click http://goo.gl/P2Eiw5 to read about how our collaboration with the city has identified $70.9 million in savings to date.","2","1","6,568","http://twitter.com/ToniPreckwinkle/status/387666305652125696"
"2013 Oct 09 12:00:00 AM","9:47 AM","Do you own a multi-unit building? Energy Impact Illinois has tips on lowering your energy costs http://goo.gl/QSknNj #EnergyAwarenessMonth","3","0","7,212","http://twitter.com/ToniPreckwinkle/status/387982564956590080"
"2013 Oct 09 12:00:00 AM","11:32 AM","On 10/12, the Adelante Movement is hosting an event to empower & unite Latina entrepreneurs (http://t.co/pZcB9s37yY). #HispanicHeritageMonth","3","0","12,840","http://twitter.com/ToniPreckwinkle/status/388009007317008384"
"2013 Oct 09 12:00:00 AM","1:05 PM","Follow @AdelantePower for live updates from the Adelante Movement's Chicago event this Saturday, 10/12 #AdelantePower #HispanicHeritageMonth","1","0","6,959","http://twitter.com/ToniPreckwinkle/status/388032548057907201"
"2013 Oct 10 12:00:00 AM","7:05 AM","We'll be live-tweeting today's 2014 Budget Address, beginning at 11:00 am.","2","0","11,568","http://twitter.com/ToniPreckwinkle/status/388304326185484288"
"2013 Oct 10 12:00:00 AM","7:30 AM","Watch today's 2014 Budget Address live at 11:00 am.  Click http://goo.gl/FSYWzB and watch on your computer or device.","1","1","6,855","http://twitter.com/ToniPreckwinkle/status/388310554118733824"
"2013 Oct 10 12:00:00 AM","7:50 AM","Live-tweeting the 2014 Budget: Follow us for live tweets from today's 2014 Budget Address.  Starts at 11:00 am.","5","0","12,300","http://twitter.com/ToniPreckwinkle/status/388315636755349504"
"2013 Oct 10 12:00:00 AM","8:16 AM","In 45 minutes: Watch the 2014 Budget Address live on your computer or device.  Click http://goo.gl/FSYWzB to view.","1","0","6,728","http://twitter.com/ToniPreckwinkle/status/388322103730380800"
"2013 Oct 10 12:00:00 AM","8:59 AM","We're underway! Click http://goo.gl/FSYWzB to view Cook County's 2014 budget page and live stream the address.","1","0","7,879","http://twitter.com/ToniPreckwinkle/status/388332898253697024"
"2013 Oct 10 12:00:00 AM","9:13 AM","This yearâs deficit = $152 million, which is $335 million less than 3 years ago. Click: http://goo.gl/FSYWzB to watch the budget address.","2","0","8,279","http://twitter.com/ToniPreckwinkle/status/388336384844394497"
"2013 Oct 10 12:00:00 AM","9:13 AM","The deficit is due to the final impact of the sales tax roll back and mandated public safety hiring. Click: http://goo.gl/FSYWzB to watch.","0","0","6,212","http://twitter.com/ToniPreckwinkle/status/388336481867030528"
"2013 Oct 10 12:00:00 AM","9:13 AM","This yearâs increased expenses include $10 million in costs associated with Raise the Age legislation.Click: http://goo.gl/FSYWzB to watch","0","0","6,212","http://twitter.com/ToniPreckwinkle/status/388336569901281280"
"2013 Oct 10 12:00:00 AM","9:15 AM","Abolishing the 1% sales tax increase has saved county residents 1.1 billion dollars .Click: http://goo.gl/FSYWzB  to watch the address.","0","0","6,212","http://twitter.com/ToniPreckwinkle/status/388336963025002496"
"2013 Oct 10 12:00:00 AM","9:16 AM","We have cut $430 million in expenditures in just 3 years. Click: http://goo.gl/FSYWzB  to watch the budget address.","1","0","7,391","http://twitter.com/ToniPreckwinkle/status/388337268911378432"
"2013 Oct 10 12:00:00 AM","9:19 AM","We are continuing to close loopholes: there is no reason that a clerk should pay 100 times more than a judge for health benefits.","2","0","7,033","http://twitter.com/ToniPreckwinkle/status/388338057096622080"
"2013 Oct 10 12:00:00 AM","9:22 AM","Treasurer Pappas has reduced her reliance on the general fund budget by nearly $2 million. Click: http://goo.gl/FSYWzB  to watch.","2","0","9,213","http://twitter.com/ToniPreckwinkle/status/388338727270891520"
"2013 Oct 10 12:00:00 AM","9:23 AM","Fiscal Responsibility: partnering with the city to identify over 70 million in savings. Click: http://goo.gl/FSYWzB  to watch the address.","0","0","6,212","http://twitter.com/ToniPreckwinkle/status/388338995718918144"
"2013 Oct 10 12:00:00 AM","9:26 AM","Proposing over $40 million in technology investments across the County, including 10x faster internet. To watch: http://goo.gl/FSYWzB","0","0","6,212","http://twitter.com/ToniPreckwinkle/status/388339647241142274"
"2013 Oct 10 12:00:00 AM","9:27 AM","This year, we are investing $1.5 million on a data-sharing tool that will allow all public safety stakeholders to access & share information","6","2","22,253","http://twitter.com/ToniPreckwinkle/status/388340137752403968"
"2013 Oct 10 12:00:00 AM","9:30 AM","Our budget is a reflection of our commitment to our health care system. We spend roughly $500 million a year in charity care.","0","0","6,212","http://twitter.com/ToniPreckwinkle/status/388340689370505217"
"2013 Oct 10 12:00:00 AM","9:31 AM","To date, we have already initiated110,000 applications into County Care. Click: http://goo.gl/FSYWzB  to watch the address.","1","0","7,874","http://twitter.com/ToniPreckwinkle/status/388341055306756097"
"2013 Oct 10 12:00:00 AM","9:32 AM","Medicaid expansion will help pay for $278 million of the uncompensated care we provide. Click: http://goo.gl/FSYWzB  to watch the address.","0","0","6,212","http://twitter.com/ToniPreckwinkle/status/388341166770376704"
"2013 Oct 10 12:00:00 AM","9:32 AM","This year, 64% of our deficit was solved by health care system payment reimbursements. Click: http://goo.gl/FSYWzB  to watch the address.","0","0","6,080","http://twitter.com/ToniPreckwinkle/status/388341250618699776"
"2013 Oct 10 12:00:00 AM","9:34 AM","The plan presented today is not only a balanced budget, it is investment in the long-term health and stability of our government.","1","0","7,683","http://twitter.com/ToniPreckwinkle/status/388341766291603456"
"2013 Oct 11 12:00:00 AM","8:04 AM","RT: @STONECHGO Free panel on latest in #recycling and #solidwaste policy in #CookCounty 10/17 6 pm #OakPark, #SWANCC http://goo.gl/wCUVWe","0","0","6,083","http://twitter.com/ToniPreckwinkle/status/388681396166094848"
"2013 Oct 11 12:00:00 AM","11:08 AM","@WhiteHouse Medicaid expansion will contribute $278 million to Cook Countyâs #CountyCare. We have already initiated 110,000 applicants. #ACA","0","0","6,085","http://twitter.com/ToniPreckwinkle/status/388727894517641216"
"2013 Oct 11 12:00:00 AM","4:15 PM","Proceeds from tonight's 9th annual Global Latino Fest, celebrating #HispanicHeritageMonth, will fund the La Casa scholarship via @TRPistas","0","0","6,086","http://twitter.com/ToniPreckwinkle/status/388805064242253824"
"2013 Oct 12 12:00:00 AM","9:05 AM","#EnergyAwarenessMonth conservation tip: Use LED light bulbs - they give the same amount of light and use only 15% of the electricity!","1","0","6,242","http://twitter.com/ToniPreckwinkle/status/389059252566106113"
"2013 Oct 15 12:00:00 AM","12:07 PM","RT @FPDCC: Today's the last day to vote in our #photocontest! Pick your favorite #nature pix on the @FPDCC Facebook page by 8pm http://t.coâ¦","0","0","6,098","http://twitter.com/ToniPreckwinkle/status/390192150022868992"
"2013 Oct 15 12:00:00 AM","6:02 PM","#HispanicHeritageMonth salute to a local advocate for multiracial leadership: Gloria Castillo, CEO of Chicago United http://goo.gl/oae4m9","1","0","6,271","http://twitter.com/ToniPreckwinkle/status/390281527760023553"
"2013 Oct 16 12:00:00 AM","7:31 AM","As #HispanicHeritageMonth comes to a close, thank you all Latinos working for the residents of Cook County--we couldn't do it without you.","2","0","13,555","http://twitter.com/ToniPreckwinkle/status/390485202088521728"
"2013 Oct 16 12:00:00 AM","8:57 AM","RT @ChangingtheCode: 10/25 episode is on local VC's. Guests include Howard Tullman (@tullman) & Ira Weiss (@iraweiss) Click http://t.co/snmâ¦","0","0","6,111","http://twitter.com/ToniPreckwinkle/status/390506853282902017"
"2013 Oct 16 12:00:00 AM","11:38 AM","Earlier today, discussing economic development with a delegation from China http://twitter.com/ToniPreckwinkle/status/390547338306920448/photo/1","0","0","6,113","http://twitter.com/ToniPreckwinkle/status/390547338306920448"
"2013 Oct 16 12:00:00 AM","1:48 PM","Toured the JTDC yesterday and spoke about Raise the Age Legislation. For more info, read http://goo.gl/hB9iGk. #juvenilejustice","2","0","7,246","http://twitter.com/ToniPreckwinkle/status/390579981379592192"
"2013 Oct 17 12:00:00 AM","7:32 AM","Watch today's budget review live at http://goo.gl/FSYWzB.","0","0","6,124","http://twitter.com/ToniPreckwinkle/status/390847696128319488"
"2013 Oct 17 12:00:00 AM","9:59 AM","Watch the Cook County Forest Preserveâs FY2014 budget introduction today at 1:00 pm (http://t.co/A9u67g84tS).","0","0","6,125","http://twitter.com/ToniPreckwinkle/status/390884886245945344"
"2013 Oct 17 12:00:00 AM","10:08 AM","Watch the Cook County Forest Preserves FY2014 budget introduction today at 1:00 pm (http://goo.gl/FSYWzB ).","0","0","6,125","http://twitter.com/ToniPreckwinkle/status/390887031607263232"
"2013 Oct 17 12:00:00 AM","12:07 PM","100 years ago leaders of Cook County gave the @FPDCC to future generations. Today we must ensure it endures for the next 100 years & beyond.","1","0","6,243","http://twitter.com/ToniPreckwinkle/status/390916981165027328"
"2013 Oct 17 12:00:00 AM","12:46 PM","Great to team with you too @TomDart. Because we work to get all that we're due, we have no new taxes, fees, or fines this year.","0","0","6,128","http://twitter.com/ToniPreckwinkle/status/390926878208307200"
"2013 Oct 17 12:00:00 AM","1:22 PM","RT @FPDCC: The proposed FPDCC 2014 budget is $179 million and is balanced without increasing property taxes, fines or fees. http://t.co/666â¦","0","0","6,130","http://twitter.com/ToniPreckwinkle/status/390935753762418688"
"2013 Oct 17 12:00:00 AM","2:56 PM","Glad to talk economic development with @bruce_katz. He's currently discussing his book The Metropolitan Revolution at #UIC with @MarySueMPC","0","0","6,131","http://twitter.com/ToniPreckwinkle/status/390959609206149121"
"2013 Oct 17 12:00:00 AM","2:57 PM","RT @bruce_katz: Chicago not just ""2nd City"" to NYC; CHI metro area has much stronger mfg base: 9.4% of emply. vs only 4.4% for NYC http://tâ¦","0","0","6,131","http://twitter.com/ToniPreckwinkle/status/390959687148912640"
"2013 Oct 18 12:00:00 AM","7:50 AM","Live stream the FY2014 Budget Review now by clicking http://goo.gl/FSYWzB.","1","0","11,946","http://twitter.com/ToniPreckwinkle/status/391214835137929217"
"2013 Oct 18 12:00:00 AM","8:45 AM","Review different Cook County agencies' FY2014 Budget presentations and any questions they've been asked at http://goo.gl/DynJB1.","1","0","6,736","http://twitter.com/ToniPreckwinkle/status/391228651762896896"
"2013 Oct 18 12:00:00 AM","11:25 AM","Once a teacher, always a teacher: speaking at Dick Simpson's ""Future of Chicago"" class at #UIC http://twitter.com/ToniPreckwinkle/status/391268723304058880/photo/1","2","0","6,707","http://twitter.com/ToniPreckwinkle/status/391268723304058880"
"2013 Oct 18 12:00:00 AM","12:05 PM","Households emit twice as much #CO2 as cars. Calculate your household's carbon footprint here: http://goo.gl/MLXXl8. #EnergyAwarenessMonth","2","0","6,892","http://twitter.com/ToniPreckwinkle/status/391278971641675776"
"2013 Oct 18 12:00:00 AM","1:15 PM","Interested in economic development? Register for Cook County's Planning for Progress http://goo.gl/1UgpdM - available to live stream 10/24","0","0","6,136","http://twitter.com/ToniPreckwinkle/status/391296407971581952"
"2013 Oct 21 12:00:00 AM","6:56 AM","Today's 2014 Budget Reviews will get started in a few minutes. Click http://goo.gl/FSYWzB to watch them live on your device.","1","0","15,158","http://twitter.com/ToniPreckwinkle/status/392288180478935041"
"2013 Oct 21 12:00:00 AM","7:28 AM","Click http://goo.gl/FSYWzB to watch the 2014 Budget presentation of Assessor Joe Berrios live.","0","0","6,144","http://twitter.com/ToniPreckwinkle/status/392296334784741376"
"2013 Oct 21 12:00:00 AM","8:41 AM","Thursday at 8:30 am: http://goo.gl/WuvWkG Watch ""Planning for Progress"", a new plan to coordinate regional economic development","1","0","6,466","http://twitter.com/ToniPreckwinkle/status/392314667907162112"
"2013 Oct 21 12:00:00 AM","12:10 PM","Watch ""Planning for Progress"" a webcast on our 5-year plan to coordinate economic development.  Thursday @8:30 am http://goo.gl/WuvWkG","0","0","6,146","http://twitter.com/ToniPreckwinkle/status/392367272251367424"
"2013 Oct 21 12:00:00 AM","1:47 PM","Stream live tonight's public hearing on the 2014 Budget at 6:30 pm http://goo.gl/FSYWzB","0","0","6,145","http://twitter.com/ToniPreckwinkle/status/392391760116469760"
"2013 Oct 21 12:00:00 AM","4:32 PM","We are about ready to start our Public Hearing on the 2014 Budget.  Click http://goo.gl/WuvWkG to watch it live.","1","0","6,574","http://twitter.com/ToniPreckwinkle/status/392433293846536192"
"2013 Oct 21 12:00:00 AM","4:38 PM","We are streaming the public hearing for the 2014 Budget live.  Click http://goo.gl/WuvWkG to watch.","1","0","6,683","http://twitter.com/ToniPreckwinkle/status/392434788822302720"
"2013 Oct 21 12:00:00 AM","4:51 PM","Watch tonight's public hearing on the 2014 Budget.  Click http://goo.gl/WuvWkG to see it live.","1","0","6,213","http://twitter.com/ToniPreckwinkle/status/392438134924791808"
"2013 Oct 22 12:00:00 AM","8:11 AM","Thursday @8:30 am: Watch ""Planning for Progress"" conference & learn how we'll coordinate regional econ development. http://goo.gl/WuvWkG","0","0","6,148","http://twitter.com/ToniPreckwinkle/status/392669544780935168"
"2013 Oct 22 12:00:00 AM","8:56 AM","RT @CookCoHealth: It's #LeadPoisoning Prevention Week, kids under 6 are at most risk. Know the facts - http://ow.ly/pX85n.","0","0","6,149","http://twitter.com/ToniPreckwinkle/status/392680797892665344"
"2013 Oct 22 12:00:00 AM","12:16 PM","http://goo.gl/WuvWkG Watch ""Planning for Progress"" a webcast on a new 5-year regional econ development plan. 10/24 @8:30 am","1","0","6,992","http://twitter.com/ToniPreckwinkle/status/392731135819919360"
"2013 Oct 22 12:00:00 AM","12:52 PM","Click http://goo.gl/MTR2bY for the 8 signs & symptoms of lead poisoning. #LeadPoisoningPreventionWeek","0","0","6,151","http://twitter.com/ToniPreckwinkle/status/392740313590013952"
"2013 Oct 23 12:00:00 AM","8:04 AM","Today's Cook County Board and Committee meetings are underway.  Click http://goo.gl/fa8VuF to watch live on your device.","0","0","6,159","http://twitter.com/ToniPreckwinkle/status/393030265259700224"
"2013 Oct 23 12:00:00 AM","9:10 AM","Weâve already reached our goal of 115,000 applicants for #CountyCare â an early rollout of the #ACA. @CookCtyHealth @ramraju5","4","1","7,318","http://twitter.com/ToniPreckwinkle/status/393046851256975360"
"2013 Oct 23 12:00:00 AM","11:45 AM","Over 1300 students participated in the 2012 elections by working as precinct judges. You can too. Click http://goo.gl/BFhyqa for how.","0","0","6,162","http://twitter.com/ToniPreckwinkle/status/393085779058364416"
"2013 Oct 23 12:00:00 AM","1:06 PM","Teens: show off your video skills & help turnout for the 2014 vote. Enter our 17-year-old Voter Video Project (http://t.co/kNw91LzC21).","5","2","12,035","http://twitter.com/ToniPreckwinkle/status/393106145713614848"
"2013 Oct 23 12:00:00 AM","8:29 PM",".@EFSpangler Whatever the rules stipulate on the County Clerk's site are the ones we have to abide by.","0","1","6,164","http://twitter.com/ToniPreckwinkle/status/393217772672385024"
"2013 Oct 24 12:00:00 AM","6:28 AM","In 30 minutes: We're live-streaming ""Planning for Progress"", a new plan for economic development in Cook County. http://goo.gl/WuvWkG","4","2","8,557","http://twitter.com/ToniPreckwinkle/status/393368524749807616"
"2013 Oct 24 12:00:00 AM","6:52 AM","The stream is live, ""Planning for Progress"" is starting soon.  Click http://goo.gl/WuvWkGh to watch on your device.","1","0","7,792","http://twitter.com/ToniPreckwinkle/status/393374405755404290"
"2013 Oct 24 12:00:00 AM","7:03 AM","We will be underway soon.  Click http://goo.gl/WuvWkG to watch ""Planning for Progress"" live.","1","0","6,708","http://twitter.com/ToniPreckwinkle/status/393377308037611520"
"2013 Oct 24 12:00:00 AM","7:07 AM","http://goo.gl/WuvWkG is the link to watch ""Planning for Progress"", a webcast on economic development in Cook County","1","0","8,314","http://twitter.com/ToniPreckwinkle/status/393378183317581824"
"2013 Oct 24 12:00:00 AM","7:21 AM","Watch ""Planning for Progress"" live at http://goo.gl/WuvWkG, follow it on Twitter at #ccpfp","0","0","6,166","http://twitter.com/ToniPreckwinkle/status/393381715009609728"
"2013 Oct 24 12:00:00 AM","7:38 AM","Watch a panel w/ @HUDMidwest, @US_EDA & Cook County Econ Development on the value of coordinated planning at http://goo.gl/WuvWkG. #ccpfp","1","0","6,253","http://twitter.com/ToniPreckwinkle/status/393386051290398720"
"2013 Oct 24 12:00:00 AM","8:03 AM","Watch Arnold Randal of the @FPDCC talk about the Forest Preserves and their centennial celebration at http://goo.gl/WuvWkG.  #ccpfp","1","0","6,254","http://twitter.com/ToniPreckwinkle/status/393392356289822720"
"2013 Oct 24 12:00:00 AM","10:14 AM","Thanks @GOTO2040 for your assistance with the development of our Consolidated Plan and Comprehensive Economic Development Strategy. #ccpfp","0","0","6,167","http://twitter.com/ToniPreckwinkle/status/393425160360837120"
"2013 Oct 24 12:00:00 AM","10:21 AM","Thanks @GOTO2040 for your assistance with the planning of our Consolidated Plan and Comprehensive Economic Development Strategy. #ccpfp","0","0","6,167","http://twitter.com/ToniPreckwinkle/status/393427049940914176"
"2013 Oct 24 12:00:00 AM","10:22 AM","Thanks @GOTO2040 for your assistance with the planning of our Consolidated Plan and Comprehensive Economic Development Strategy. #ccpfp","1","1","6,207","http://twitter.com/ToniPreckwinkle/status/393427370612240384"
"2013 Oct 24 12:00:00 AM","11:54 AM","Cook County's 2012 Demolition Debris Diversion Ordinance is an economic and environmental success. Read more here: http://goo.gl/u7JM3n","2","0","6,361","http://twitter.com/ToniPreckwinkle/status/393450381810098176"
"2013 Oct 24 12:00:00 AM","1:04 PM","Attend Cook County's FY2014 Budget Hearing tonight at 6:30 pm at the 6th district court house http://goo.gl/wWtAmw.","2","0","6,361","http://twitter.com/ToniPreckwinkle/status/393467955305906176"
"2013 Oct 24 12:00:00 AM","2:05 PM","Are you a civic-minded high school junior or senior? Become an election judge today: http://goo.gl/BFhyqa. http://youtu.be/j2XxDiXGzV4","1","0","8,626","http://twitter.com/ToniPreckwinkle/status/393483319935242240"
"2013 Oct 24 12:00:00 AM","2:45 PM","We are looking for 17-year-olds who are excited about voting to enter our Voter Video Project. Guidelines here: http://goo.gl/fL0YGU","3","1","8,373","http://twitter.com/ToniPreckwinkle/status/393493370645254144"
"2013 Oct 25 12:00:00 AM","7:22 AM","Today's 2014 Budget departmental reviews are underway.  Watch them live on your device, http://goo.gl/fa8VuF or http://goo.gl/V6OEzy","0","0","6,168","http://twitter.com/ToniPreckwinkle/status/393744356102123520"
"2013 Oct 25 12:00:00 AM","9:30 AM","Watch this @EPA video on how to change your driving habits & reduce your carbon emissions: http://youtu.be/JdpccebGFRg #EnergyAwarenessMonth","0","0","6,169","http://twitter.com/ToniPreckwinkle/status/393776710669201408"
"2013 Oct 25 12:00:00 AM","12:33 PM","Congratulations to Cook County's @ramraju5, @followkurt, and Enrique Beckman on being Chicago United's 2013 Business Leaders of Color.","1","1","6,452","http://twitter.com/ToniPreckwinkle/status/393822621327839232"
"2013 Oct 25 12:00:00 AM","1:39 PM","Tune into ""At Issue@WBBMNewsradio to listen to me talk about the 2014 Budget with @CraigDellimore, tomorrow at 9:30 a.m. & 9:30 p.m.","0","1","6,174","http://twitter.com/ToniPreckwinkle/status/393839139361415168"
"2013 Oct 25 12:00:00 AM","2:44 PM","@SCENEchicago  My 'At Issue' interview on @WBBMNewsradio airs Sunday, 10/27 - not tomorrow. Thank you!","1","0","9,425","http://twitter.com/ToniPreckwinkle/status/393855664721653760"
"2013 Oct 26 12:00:00 AM","9:01 AM","Tune into 'At Issue' on @WBBMNewsradio to hear me interviewed by @CraigDellimore tomorrow, aired at 9:30 a.m. & 9:30 p.m.","0","0","6,178","http://twitter.com/ToniPreckwinkle/status/394131586238930944"
"2013 Oct 26 12:00:00 AM","1:15 PM","#EnergyAwarenessMonth Tip: Energy Star labeled products are more efficient & can save you up to $400 a year on bills http://www.energystar.gov/","4","0","8,318","http://twitter.com/ToniPreckwinkle/status/394195556220010498"
"2013 Oct 27 12:00:00 AM","7:50 AM","Proud to announce #CountyCare reached its goal of 115000 applicants! Tune into @WBBMNewsradio now to hear the rest of my interview.","4","0","8,743","http://twitter.com/ToniPreckwinkle/status/394476283096498176"
"2013 Oct 27 12:00:00 AM","12:31 PM","Did you miss my morning interview about #CountyCare & the 2014 Budget? It airs again tonight at 9:30 pm on @WBBMNewsradio.","2","0","6,782","http://twitter.com/ToniPreckwinkle/status/394546946566000640"
"2013 Oct 28 12:00:00 AM","6:35 AM","Watch today's budget public hearing live at 10 am today.  Click http://goo.gl/V6OEzy or http://goo.gl/fa8VuF at 10 am.","0","0","6,184","http://twitter.com/ToniPreckwinkle/status/394819613730807808"
"2013 Oct 28 12:00:00 AM","7:10 AM","Our 2014 Budget Public Hearing starts in 10 minutes. Click http://goo.gl/V6OEzy to watch it live.","1","0","7,083","http://twitter.com/ToniPreckwinkle/status/394828642423152640"
"2013 Oct 28 12:00:00 AM","7:16 AM","In 45 minutes: Click http://goo.gl/V6OEzy to watch our 2014 Budget Public Hearing live on your computer or device.","4","0","10,619","http://twitter.com/ToniPreckwinkle/status/394830143291924480"
"2013 Oct 28 12:00:00 AM","8:07 AM","Today's 2014 Budget Public Hearing is underway.  Click http://goo.gl/V6OEzy to watch on your device.","0","0","6,183","http://twitter.com/ToniPreckwinkle/status/394842824694562817"
"2013 Oct 28 12:00:00 AM","9:00 AM","Innovative Leadership: Click http://goo.gl/GXYjHE & learn how performance management creates a data-driven management culture","0","0","6,183","http://twitter.com/ToniPreckwinkle/status/394856197284974592"
"2013 Oct 28 12:00:00 AM","12:02 PM","Helped launch the quarterly BMO Harris Breakfast Forum by discussing Cook Countyâs 2014 Budget & #CountyCare http://twitter.com/ToniPreckwinkle/status/394902003337293824/photo/1","3","0","7,995","http://twitter.com/ToniPreckwinkle/status/394902003337293824"
"2013 Oct 30 12:00:00 AM","12:27 PM","Shrink your carbon footprint: watch this @EPA video about reducing your emissions at work http://goo.gl/6vS5Gf #EnergyAwarenessMonth","1","0","6,378","http://twitter.com/ToniPreckwinkle/status/395632963615866880"
